"filename", "language", "JSON", "XML", "Properties", "Java", "comment", "blank", "total"
"e:\Java\IdeaProjects\scalpel-23\projects\igp-diagnosis\src\main\java\org\sng\datamodel\isis\IBgpNode.java", "Java", 0, 0, 0, 16, 0, 8, 24
"e:\Java\IdeaProjects\scalpel-23\projects\igp-diagnosis\src\main\java\org\sng\datamodel\isis\IsisEdge.java", "Java", 0, 0, 0, 29, 0, 9, 38
"e:\Java\IdeaProjects\scalpel-23\projects\igp-diagnosis\src\main\java\org\sng\datamodel\isis\IsisEdgeValue.java", "Java", 0, 0, 0, 20, 0, 8, 28
"e:\Java\IdeaProjects\scalpel-23\projects\igp-diagnosis\src\main\java\org\sng\datamodel\isis\IsisNode.java", "Java", 0, 0, 0, 37, 0, 12, 49
"e:\Java\IdeaProjects\scalpel-23\projects\igp-diagnosis\src\main\java\org\sng\datamodel\isis\IsisTopology.java", "Java", 0, 0, 0, 24, 0, 8, 32
"e:\Java\IdeaProjects\scalpel-23\projects\igp-diagnosis\src\main\java\org\sng\main\IgpDiagnosis.java", "Java", 0, 0, 0, 261, 34, 50, 345
"e:\Java\IdeaProjects\scalpel-23\projects\igp-diagnosis\src\main\java\org\sng\main\Main.java", "Java", 0, 0, 0, 43, 4, 9, 56
"e:\Java\IdeaProjects\scalpel-23\projects\igp-diagnosis\src\main\java\org\sng\parse\JsonParser.java", "Java", 0, 0, 0, 101, 12, 19, 132
"e:\Java\IdeaProjects\scalpel-23\projects\pom.xml", "XML", 0, 39, 0, 0, 0, 9, 48
"e:\Java\IdeaProjects\scalpel-23\sse_conditions\case1.1.json", "JSON", 748, 0, 0, 0, 0, 0, 748
"e:\Java\IdeaProjects\scalpel-23\sse_conditions\case1.2.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\sse_conditions\case1.3.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\sse_conditions\case2.1.json", "JSON", 751, 0, 0, 0, 0, 0, 751
"e:\Java\IdeaProjects\scalpel-23\sse_conditions\case2.2.json", "JSON", 748, 0, 0, 0, 0, 0, 748
"e:\Java\IdeaProjects\scalpel-23\sse_conditions\case2.3.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\sse_conditions\case3.1.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\sse_conditions\case4.1.json", "JSON", 748, 0, 0, 0, 0, 0, 748
"e:\Java\IdeaProjects\scalpel-23\sse_conditions\test.json", "JSON", 747, 0, 0, 0, 0, 0, 747
"e:\Java\IdeaProjects\scalpel-23\violated_rules\ViolatedRules_Case1.1.json", "JSON", 30, 0, 0, 0, 0, 0, 30
"e:\Java\IdeaProjects\scalpel-23\violated_rules\ViolatedRules_Case1.2.json", "JSON", 30, 0, 0, 0, 0, 0, 30
"e:\Java\IdeaProjects\scalpel-23\violated_rules\ViolatedRules_Case1.3.json", "JSON", 22, 0, 0, 0, 0, 0, 22
"e:\Java\IdeaProjects\scalpel-23\violated_rules\ViolatedRules_Case2.1.json", "JSON", 18, 0, 0, 0, 0, 0, 18
"e:\Java\IdeaProjects\scalpel-23\violated_rules\ViolatedRules_Case2.2.json", "JSON", 69, 0, 0, 0, 0, 0, 69
"e:\Java\IdeaProjects\scalpel-23\violated_rules\ViolatedRules_Case2.3.json", "JSON", 32, 0, 0, 0, 0, 0, 32
"e:\Java\IdeaProjects\scalpel-23\violated_rules\ViolatedRules_Case3.1.json", "JSON", 1, 0, 0, 0, 0, 0, 1
"e:\Java\IdeaProjects\scalpel-23\violated_rules\ViolatedRules_Case4.1.json", "JSON", 22, 0, 0, 0, 0, 0, 22
"Total", "-", 274347, 147, 70319, 2666, 16351, 1215, 365045
